colour	y	x	fill
#F8766D	0.579669668831169	0.37025728030303	#F8766D
#A3A500	0.778498032467533	0.316843583333333	#A3A500
#A3A500	0.646277668831169	0.372063946969697	#A3A500
#A3A500	0.73260901948052	0.385863734848485	#A3A500
#A3A500	0.670850935064935	0.185841886363636	#A3A500
#A3A500	0.647196448051948	0.410161204545455	#A3A500
#A3A500	0.615995532467532	0.235633825757576	#A3A500
#A3A500	0.677698311688312	0.222582295454545	#A3A500
#A3A500	0.583989454545455	0.392810227272727	#A3A500
#A3A500	0.676472149350649	0.36620421969697	#A3A500
#A3A500	0.612027415584416	0.251469575757576	#A3A500
#A3A500	0.642102980519481	0.321790606060606	#A3A500
#A3A500	0.64795337012987	0.230462227272727	#A3A500
#A3A500	0.616207181818182	0.366148507575758	#A3A500
#A3A500	0.58513437012987	0.284777257575758	#A3A500
#A3A500	0.607594844155844	0.143995257575758	#A3A500
#A3A500	0.655897649350649	0.266161924242424	#A3A500
#A3A500	0.742493987012987	0.292877151515152	#A3A500
#A3A500	0.682456512987013	0.293196636363636	#A3A500
#A3A500	0.621003746753247	0.317496590909091	#A3A500
#A3A500	0.717372201298701	0.403016575757576	#A3A500
#A3A500	0.622171922077922	0.236905325757576	#A3A500
#A3A500	0.74744874025974	0.361891386363636	#A3A500
#A3A500	0.722857545454546	0.291353318181818	#A3A500
#A3A500	0.577034564935065	0.424697378787879	#A3A500
#A3A500	0.610726038961039	0.352759295454545	#A3A500
#A3A500	0.580451474025974	0.358608265151515	#A3A500
#A3A500	0.633374487012987	0.380063939393939	#A3A500
#A3A500	0.644215961038961	0.264231378787879	#A3A500
#A3A500	0.579488435064935	0.255387257575758	#A3A500
#A3A500	0.664023116883117	0.353084787878788	#A3A500
#A3A500	0.590399305194805	0.272984340909091	#A3A500
#A3A500	0.65072211038961	0.442179984848485	#A3A500
#A3A500	0.595247753246753	0.371867363636364	#A3A500
#A3A500	0.770148480519481	0.371375439393939	#A3A500
#A3A500	0.664955344155844	0.201268803030303	#A3A500
#A3A500	0.641241350649351	0.373022287878788	#A3A500
#A3A500	0.669294915584416	0.170753113636364	#A3A500
#A3A500	0.595977909090909	0.362700234848485	#A3A500
#A3A500	0.628679824675325	0.384939386363636	#A3A500
#A3A500	0.644079519480519	0.380992848484849	#A3A500
#A3A500	0.713777422077922	0.433471363636364	#A3A500
#A3A500	0.686831038961039	0.406588878787879	#A3A500
#A3A500	0.667565357142857	0.179977196969697	#A3A500
#A3A500	0.631099668831169	0.394152840909091	#A3A500
#A3A500	0.644896032467532	0.289078090909091	#A3A500
#A3A500	0.676812012987013	0.39078178030303	#A3A500
#A3A500	0.620834831168831	0.248942621212121	#A3A500
#A3A500	0.80975	0.359072795454546	#A3A500
#A3A500	0.512885487012987	0.323125113636364	#A3A500
#A3A500	0.702815415584416	0.236353121212121	#A3A500
#A3A500	0.586895116883117	0.32994296969697	#A3A500
#A3A500	0.645372305194805	0.408080613636364	#A3A500
#A3A500	0.708894279220779	0.217603151515151	#A3A500
#A3A500	0.676528383116883	0.252672704545454	#A3A500
#A3A500	0.618245824675325	0.251103643939394	#A3A500
#A3A500	0.601535461038961	0.416691	#A3A500
#A3A500	0.696696064935065	0.33038075	#A3A500
#00BF7D	0.713836844155844	0.33955946969697	#00BF7D
#00BF7D	0.616578545454545	0.347666212121212	#00BF7D
#00BF7D	0.649982525974026	0.303740689393939	#00BF7D
#00BF7D	0.592673428571428	0.418306636363636	#00BF7D
#00BF7D	0.693289701298701	0.274158068181818	#00BF7D
#00BF7D	0.640501305194805	0.228470393939394	#00BF7D
#00BF7D	0.704817474025974	0.277628416666667	#00BF7D
#00BF7D	0.693197538961039	0.36505003030303	#00BF7D
#00BF7D	0.670426818181818	0.331778477272727	#00BF7D
#00BF7D	0.669779993506494	0.213686757575758	#00BF7D
#00BF7D	0.727754402597403	0.35691275	#00BF7D
#00BF7D	0.654141376623377	0.389841916666667	#00BF7D
#00BF7D	0.664355409090909	0.415002287878788	#00BF7D
#00BF7D	0.634546019480519	0.344067560606061	#00BF7D
#00BF7D	0.594496792207792	0.3940805	#00BF7D
#00BF7D	0.664826577922078	0.304091939393939	#00BF7D
#00BF7D	0.683599655844156	0.330333378787879	#00BF7D
#00BF7D	0.692693967532467	0.377771181818182	#00BF7D
#00BF7D	0.678658915584416	0.305677727272727	#00BF7D
#00BF7D	0.624963597402597	0.375804606060606	#00BF7D
#00BF7D	0.68188375974026	0.300986818181818	#00BF7D
#00BF7D	0.596227428571429	0.369159886363636	#00BF7D
#00BF7D	0.710178655844156	0.334320560606061	#00BF7D
#00BF7D	0.609271642857143	0.291501068181818	#00BF7D
#00BF7D	0.582819538961039	0.397075833333333	#00BF7D
#00BF7D	0.646240409090909	0.245217189393939	#00BF7D
#00BF7D	0.636015441558441	0.247400234848485	#00BF7D
#00BF7D	0.641288383116883	0.382870810606061	#00BF7D
#00BF7D	0.57429675974026	0.192262666666667	#00BF7D
#00BF7D	0.655589376623377	0.254429545454545	#00BF7D
#00BF7D	0.730385480519481	0.235465833333333	#00BF7D
#00BF7D	0.718642512987013	0.319527704545455	#00BF7D
#00BF7D	0.650062727272727	0.392890007575758	#00BF7D
#00BF7D	0.645306844155844	0.342835378787879	#00BF7D
#00BF7D	0.674756337662338	0.399463333333333	#00BF7D
#00BF7D	0.695483103896104	0.384341196969697	#00BF7D
#00BF7D	0.625214103896104	0.389281651515152	#00BF7D
#00BF7D	0.715649675324675	0.329573704545455	#00BF7D
#00BF7D	0.690666363636364	0.319646	#00BF7D
#00BF7D	0.609272409090909	0.359403537878788	#00BF7D
#00BF7D	0.753295688311688	0.261424772727273	#00BF7D
#00BF7D	0.664982564935065	0.355968348484849	#00BF7D
#00BF7D	0.679141292207792	0.374436575757576	#00BF7D
#00BF7D	0.681111428571429	0.349690977272727	#00BF7D
#00BF7D	0.707935844155844	0.190982272727273	#00BF7D
#00BF7D	0.669856746753247	0.313482757575758	#00BF7D
#00BF7D	0.718257727272727	0.311958401515152	#00BF7D
#00BF7D	0.710692577922078	0.311440916666667	#00BF7D
#00BF7D	0.663168883116883	0.366473507575758	#00BF7D
#00BF7D	0.615019532467532	0.393111916666667	#00BF7D
#00BF7D	0.712291584415584	0.329602992424242	#00BF7D
#00BF7D	0.574139935064935	0.347511083333333	#00BF7D
#00BF7D	0.646724993506493	0.288424340909091	#00BF7D
#00BF7D	0.669111772727273	0.160550401515151	#00BF7D
#00BF7D	0.657565896103896	0.391539515151515	#00BF7D
#00BF7D	0.618922266233766	0.401335431818182	#00BF7D
#00BF7D	0.705017532467533	0.381349128787879	#00BF7D
#00BF7D	0.569031454545454	0.493619939393939	#00BF7D
#00BF7D	0.729423831168831	0.390511560606061	#00BF7D
#00BF7D	0.551279175324675	0.391246060606061	#00BF7D
