colour	y	x	fill
#F8766D	0.652522900205058	0.318218982589048	#F8766D
#7CAE00	0.658879069215246	0.310101880876433	#7CAE00
#00BFC4	0.658987987867008	0.311647514962551	#00BFC4
#C77CFF	0.671783405194805	0.332415018181818	#C77CFF
