colour	y	x	fill
#F8766D	0.672890459102301	0.297969381313131	#F8766D
#7CAE00	0.680028141376168	0.291095172590567	#7CAE00
#00BFC4	0.680856866036458	0.292798967996289	#00BFC4
#C77CFF	0.692204177489178	0.30892898989899	#C77CFF
