colour	y	x	fill
#F8766D	0.690321454545455	0.265241939393939	#F8766D
#A3A500	0.811142025974026	0.247746424242424	#A3A500
#A3A500	0.741080103896104	0.274548606060606	#A3A500
#A3A500	0.789138077922078	0.292596121212121	#A3A500
#A3A500	0.763790545454545	0.145544727272727	#A3A500
#A3A500	0.735657974025974	0.292726545454545	#A3A500
#A3A500	0.717426701298701	0.204841212121212	#A3A500
#A3A500	0.748476883116883	0.155165818181818	#A3A500
#A3A500	0.684076467532468	0.267018181818182	#A3A500
#A3A500	0.738409974025974	0.254200242424242	#A3A500
#A3A500	0.703713454545455	0.176960484848485	#A3A500
#A3A500	0.721415480519481	0.217922424242424	#A3A500
#A3A500	0.725208727272727	0.158861090909091	#A3A500
#A3A500	0.720043220779221	0.252334303030303	#A3A500
#A3A500	0.699017974025974	0.21816703030303	#A3A500
#A3A500	0.706048415584416	0.117407757575758	#A3A500
#A3A500	0.738817454545454	0.195419878787879	#A3A500
#A3A500	0.789700155844156	0.213172606060606	#A3A500
#A3A500	0.754738493506494	0.205698909090909	#A3A500
#A3A500	0.725004883116883	0.223	#A3A500
#A3A500	0.781904831168831	0.274814303030303	#A3A500
#A3A500	0.722019324675325	0.171261575757576	#A3A500
#A3A500	0.792889974025974	0.260384	#A3A500
#A3A500	0.775691636363636	0.205420363636364	#A3A500
#A3A500	0.703836675324675	0.27956896969697	#A3A500
#A3A500	0.715497142857143	0.240826909090909	#A3A500
#A3A500	0.702677610389611	0.25278496969697	#A3A500
#A3A500	0.731242181818182	0.251841212121212	#A3A500
#A3A500	0.736726025974026	0.184407515151515	#A3A500
#A3A500	0.707073662337662	0.182708848484849	#A3A500
#A3A500	0.752141298701299	0.237516606060606	#A3A500
#A3A500	0.699958233766234	0.211325818181818	#A3A500
#A3A500	0.733187532467532	0.297774303030303	#A3A500
#A3A500	0.699609766233766	0.261692363636364	#A3A500
#A3A500	0.805981922077922	0.269392484848485	#A3A500
#A3A500	0.742397714285714	0.157042666666667	#A3A500
#A3A500	0.729604987012987	0.266171151515152	#A3A500
#A3A500	0.743783064935065	0.137393454545455	#A3A500
#A3A500	0.70717174025974	0.258547393939394	#A3A500
#A3A500	0.724633558441559	0.273450181818182	#A3A500
#A3A500	0.728670753246753	0.258401939393939	#A3A500
#A3A500	0.767597714285714	0.295778181818182	#A3A500
#A3A500	0.754044675324675	0.281891151515152	#A3A500
#A3A500	0.734082077922078	0.132526060606061	#A3A500
#A3A500	0.723383272727273	0.271181818181818	#A3A500
#A3A500	0.730447168831169	0.222362181818182	#A3A500
#A3A500	0.752654545454546	0.283990303030303	#A3A500
#A3A500	0.716322493506494	0.179380121212121	#A3A500
#A3A500	0.826774025974026	0.274948363636364	#A3A500
#A3A500	0.647141818181818	0.237374545454545	#A3A500
#A3A500	0.774479376623377	0.192464484848485	#A3A500
#A3A500	0.698086025974026	0.237665696969697	#A3A500
#A3A500	0.733819220779221	0.286251636363636	#A3A500
#A3A500	0.769639896103896	0.165948606060606	#A3A500
#A3A500	0.751247376623377	0.189405090909091	#A3A500
#A3A500	0.705859948051948	0.173947393939394	#A3A500
#A3A500	0.705261922077922	0.278943272727273	#A3A500
#A3A500	0.756174961038961	0.238930181818182	#A3A500
#00BF7D	0.779346909090909	0.249187878787879	#00BF7D
#00BF7D	0.728727896103896	0.259786666666667	#00BF7D
#00BF7D	0.741763532467533	0.224249212121212	#00BF7D
#00BF7D	0.70582212987013	0.295422545454545	#00BF7D
#00BF7D	0.76787574025974	0.203138181818182	#00BF7D
#00BF7D	0.736367376623377	0.163540848484849	#00BF7D
#00BF7D	0.77031438961039	0.214125575757576	#00BF7D
#00BF7D	0.760655168831169	0.261338666666667	#00BF7D
#00BF7D	0.759068051948052	0.255184727272727	#00BF7D
#00BF7D	0.749063272727273	0.168966303030303	#00BF7D
#00BF7D	0.786052779220779	0.270071272727273	#00BF7D
#00BF7D	0.73570825974026	0.27704703030303	#00BF7D
#00BF7D	0.745780571428571	0.288869333333333	#00BF7D
#00BF7D	0.731291636363636	0.249448242424242	#00BF7D
#00BF7D	0.711669194805195	0.272658909090909	#00BF7D
#00BF7D	0.744077714285714	0.212496484848485	#00BF7D
#00BF7D	0.759931636363636	0.235032242424242	#00BF7D
#00BF7D	0.761808415584416	0.265564363636364	#00BF7D
#00BF7D	0.756361350649351	0.20588	#00BF7D
#00BF7D	0.728460675324675	0.27604096969697	#00BF7D
#00BF7D	0.755024831168831	0.212098181818182	#00BF7D
#00BF7D	0.706214441558441	0.255185454545455	#00BF7D
#00BF7D	0.775549922077922	0.259958060606061	#00BF7D
#00BF7D	0.714429922077922	0.201015272727273	#00BF7D
#00BF7D	0.696942753246753	0.27637696969697	#00BF7D
#00BF7D	0.732361350649351	0.18429503030303	#00BF7D
#00BF7D	0.729881350649351	0.184729212121212	#00BF7D
#00BF7D	0.735667116883117	0.270556606060606	#00BF7D
