colour	y	x	fill
#F8766D	0.617633480519481	0.335081848484849	#F8766D
#A3A500	0.792924077922078	0.294087060606061	#A3A500
#A3A500	0.679205220779221	0.338935787878788	#A3A500
#A3A500	0.753450623376623	0.354513121212121	#A3A500
#A3A500	0.703537766233766	0.171651181818182	#A3A500
#A3A500	0.677749948051948	0.370455727272727	#A3A500
#A3A500	0.651979012987013	0.227962575757576	#A3A500
#A3A500	0.703434805194805	0.199460090909091	#A3A500
#A3A500	0.62055625974026	0.350204545454545	#A3A500
#A3A500	0.700928597402597	0.328240515151515	#A3A500
#A3A500	0.645324727272727	0.226489212121212	#A3A500
#A3A500	0.67142387012987	0.286344242424242	#A3A500
#A3A500	0.67693451948052	0.205841636363636	#A3A500
#A3A500	0.652040155844156	0.327743121212121	#A3A500
#A3A500	0.624400337662338	0.263258121212121	#A3A500
#A3A500	0.642860935064935	0.134128303030303	#A3A500
#A3A500	0.686793714285714	0.244140424242424	#A3A500
#A3A500	0.76135412987013	0.266355878787879	#A3A500
#A3A500	0.708943454545454	0.263675636363636	#A3A500
#A3A500	0.658289792207792	0.285404545454545	#A3A500
#A3A500	0.741072181818182	0.360215393939394	#A3A500
#A3A500	0.65794587012987	0.215088575757576	#A3A500
#A3A500	0.765780415584416	0.327514636363636	#A3A500
#A3A500	0.743536155844156	0.262280545454545	#A3A500
#A3A500	0.620014103896104	0.37595496969697	#A3A500
#A3A500	0.646550909090909	0.315524454545455	#A3A500
#A3A500	0.62190148051948	0.32300396969697	#A3A500
#A3A500	0.66629638961039	0.336619393939394	#A3A500
#A3A500	0.676324103896104	0.237258242424242	#A3A500
#A3A500	0.623352701298701	0.231070848484848	#A3A500
#A3A500	0.694747012987013	0.314353696969697	#A3A500
#A3A500	0.628784753246753	0.252431909090909	#A3A500
#A3A500	0.681080649350649	0.39466903030303	#A3A500
#A3A500	0.632257506493507	0.335138545454545	#A3A500
#A3A500	0.784384571428571	0.336532666666667	#A3A500
#A3A500	0.692720597402598	0.186126121212121	#A3A500
#A3A500	0.673184103896104	0.336440060606061	#A3A500
#A3A500	0.696444077922078	0.158692454545455	#A3A500
#A3A500	0.63493812987013	0.32789003030303	#A3A500
#A3A500	0.662717220779221	0.347068454545455	#A3A500
#A3A500	0.674472363636364	0.339733212121212	#A3A500
#A3A500	0.733692025974026	0.386758181818182	#A3A500
#A3A500	0.711267012987013	0.36486096969697	#A3A500
#A3A500	0.691726363636364	0.16452696969697	#A3A500
#A3A500	0.66357425974026	0.353029545454546	#A3A500
#A3A500	0.675458415584416	0.266161454545455	#A3A500
#A3A500	0.704027272727273	0.354699848484849	#A3A500
