colour	y	x	fill
#F8766D	0.605098863636364	0.346788068181818	#F8766D
#A3A500	0.788509253246753	0.30170321969697	#A3A500
#A3A500	0.668376785714286	0.34990928030303	#A3A500
#A3A500	0.746725487012987	0.36493428030303	#A3A500
#A3A500	0.692831818181818	0.176297159090909	#A3A500
#A3A500	0.667683928571429	0.383628598484848	#A3A500
#A3A500	0.640225974025974	0.230807765151515	#A3A500
#A3A500	0.695094155844156	0.207095265151515	#A3A500
#A3A500	0.608723376623377	0.364331439393939	#A3A500
#A3A500	0.693199837662338	0.340825189393939	#A3A500
#A3A500	0.634529545454545	0.2348	#A3A500
#A3A500	0.661970616883117	0.298068181818182	#A3A500
#A3A500	0.667632954545455	0.213964772727273	#A3A500
#A3A500	0.640231493506493	0.340492992424242	#A3A500
#A3A500	0.611456655844156	0.270507196969697	#A3A500
#A3A500	0.631377597402597	0.137305681818182	#A3A500
#A3A500	0.676856818181818	0.251654166666667	#A3A500
#A3A500	0.75541461038961	0.275201515151515	#A3A500
#A3A500	0.700380357142857	0.273476515151515	#A3A500
#A3A500	0.64615211038961	0.296035984848485	#A3A500
#A3A500	0.733415422077922	0.374475	#A3A500
#A3A500	0.646298051948052	0.222367992424242	#A3A500
#A3A500	0.760023701298701	0.338913446969697	#A3A500
#A3A500	0.736984090909091	0.271923863636364	#A3A500
#A3A500	0.605766720779221	0.392161742424242	#A3A500
#A3A500	0.634709415584416	0.327944507575758	#A3A500
#A3A500	0.608163474025974	0.334835416666667	#A3A500
#A3A500	0.655355681818182	0.351022727272727	#A3A500
#A3A500	0.665762662337662	0.246208712121212	#A3A500
#A3A500	0.608879707792208	0.239166287878788	#A3A500
#A3A500	0.684655844155844	0.327240909090909	#A3A500
#A3A500	0.616196915584416	0.259282765151515	#A3A500
#A3A500	0.671280032467532	0.410575378787879	#A3A500
#A3A500	0.620167857142857	0.347381060606061	#A3A500
#A3A500	0.779893831168831	0.348052651515152	#A3A500
#A3A500	0.683682305194805	0.191129166666667	#A3A500
#A3A500	0.662812987012987	0.348526893939394	#A3A500
#A3A500	0.68765211038961	0.162608143939394	#A3A500
#A3A500	0.622162012987013	0.339483143939394	#A3A500
#A3A500	0.651599512987013	0.359613446969697	#A3A500
#A3A500	0.66458538961039	0.353442424242424	#A3A500
#A3A500	0.727273214285714	0.402238636363636	#A3A500
#A3A500	0.703347402597403	0.378752272727273	#A3A500
#A3A500	0.683893668831169	0.169717803030303	#A3A500
#A3A500	0.652939772727273	0.366722537878788	#A3A500
#A3A500	0.665498214285714	0.273725	#A3A500
