colour	y	x	fill
#F8766D	0.298980577922078	0.609112734848485	#F8766D
#A3A500	0.591737253246753	0.461503886363636	#A3A500
#A3A500	0.392855071428571	0.608840613636364	#A3A500
#A3A500	0.542590058441558	0.60154828030303	#A3A500
#A3A500	0.40931638961039	0.299825825757576	#A3A500
#A3A500	0.416255928571429	0.689190598484849	#A3A500
#A3A500	0.320571116883117	0.220511098484848	#A3A500
#A3A500	0.45133987012987	0.393342598484848	#A3A500
#A3A500	0.258318805194805	0.694098106060606	#A3A500
#A3A500	0.416049551948052	0.635371189393939	#A3A500
#A3A500	0.32014325974026	0.421685333333333	#A3A500
#A3A500	0.37294375974026	0.579148181818182	#A3A500
#A3A500	0.372217525974026	0.413856772727273	#A3A500
#A3A500	0.346118350649351	0.634126992424242	#A3A500
#A3A500	0.290017227272727	0.410751196969697	#A3A500
#A3A500	0.309921597402598	0.235444348484848	#A3A500
#A3A500	0.366711675324675	0.373126166666667	#A3A500
#A3A500	0.540801011883035	0.466004765518553	#A3A500
#A3A500	0.444723785714286	0.499077848484848	#A3A500
#A3A500	0.30550011038961	0.546602651515152	#A3A500
#A3A500	0.503428564935065	0.690072333333333	#A3A500
#A3A500	0.320007766233766	0.380701992424242	#A3A500
#A3A500	0.543853415584416	0.604894113636364	#A3A500
#A3A500	0.506614948051948	0.496121196969697	#A3A500
#A3A500	0.272304435064935	0.759007075757576	#A3A500
#A3A500	0.348863701298701	0.599050507575758	#A3A500
#A3A500	0.288023691855682	0.602769329115813	#A3A500
#A3A500	0.406245396103896	0.687676060606061	#A3A500
#A3A500	0.397668948051948	0.453384712121212	#A3A500
#A3A500	0.252921422077922	0.419803621212121	#A3A500
#A3A500	0.424667272727273	0.616616909090909	#A3A500
#A3A500	0.28681462987013	0.409990098484849	#A3A500
#A3A500	0.374985746753247	0.742966045454545	#A3A500
#A3A500	0.291721	0.616823727272727	#A3A500
#A3A500	0.616677831168831	0.625343318181818	#A3A500
#A3A500	0.429991448051948	0.3124585	#A3A500
#A3A500	0.36470212987013	0.641569560606061	#A3A500
#A3A500	0.429017253246753	0.275199477272727	#A3A500
#A3A500	0.287799727272727	0.597134477272727	#A3A500
#A3A500	0.349302941558442	0.655502113636364	#A3A500
#A3A500	0.385346532467532	0.666177090909091	#A3A500
