colour	x	y	fill
#F8766D	0.511479706721111	0.322376121601384	#F8766D
#00B0F6	0.523785096066127	0.341942466594398	#00B0F6
#00B0F6	0.528813456669546	0.347206089189066	#00B0F6
#A3A500	0.465648732750771	0.494144495447427	#A3A500
#F8766D	0.506288744136008	0.348910647282612	#F8766D
#F8766D	0.505685530046677	0.370966461068294	#F8766D
#00BF7D	0.50545702409089	0.547433586510384	#00BF7D
#00B0F6	0.574428417745477	0.370835837104035	#00B0F6
#A3A500	0.460604248520532	0.439352585592994	#A3A500
#00BF7D	0.490267799288764	0.605567267298239	#00BF7D
#E76BF3	0.434805051531762	0.699654158079883	#E76BF3
#A3A500	0.433219251945433	0.440143015076998	#A3A500
#00BF7D	0.440549767789357	0.617355105073071	#00BF7D
#A3A500	0.432821526335959	0.484804350198001	#A3A500
#00BF7D	0.453091894989063	0.536295893135956	#00BF7D
#00B0F6	0.564762681897238	0.331051571153224	#00B0F6
#F8766D	0.492441546154286	0.404851728128716	#F8766D
#A3A500	0.470802727980411	0.452832252545218	#A3A500
#F8766D	0.484854292469347	0.39216239485928	#F8766D
#A3A500	0.423100822175798	0.462892111600934	#A3A500
#A3A500	0.403045269429436	0.502490178264772	#A3A500
#00B0F6	0.486583639253036	0.433788968023193	#00B0F6
#00BF7D	0.542433170087084	0.544257853508307	#00BF7D
#00BF7D	0.499896005329287	0.526679811199304	#00BF7D
#A3A500	0.43452774613921	0.486722612211148	#A3A500
#A3A500	0.455435346892282	0.474709637602655	#A3A500
#00B0F6	0.53471399295783	0.474606848649181	#00B0F6
#F8766D	0.502736595929916	0.372752979364629	#F8766D
#00B0F6	0.535444629739058	0.415077007333974	#00B0F6
#00BF7D	0.481487839910469	0.511643272970836	#00BF7D
#00BF7D	0.526361352636828	0.526646457403636	#00BF7D
#F8766D	0.476760779813797	0.412465374522453	#F8766D
#F8766D	0.469554372754517	0.415098748881895	#F8766D
#00BF7D	0.490495656460197	0.5969397183116	#00BF7D
#A3A500	0.443263394637439	0.473534015662411	#A3A500
#F8766D	0.503656804717863	0.295436197022684	#F8766D
#00BF7D	0.505861071833366	0.518581405321283	#00BF7D
#A3A500	0.482996104603472	0.442819595953874	#A3A500
#00B0F6	0.562626092232183	0.406073536193786	#00B0F6
#00B0F6	0.541931871686885	0.414378750885406	#00B0F6
#A3A500	0.418846136056404	0.465189628847159	#A3A500
#A3A500	0.42138572168929	0.552971857531279	#A3A500
#A3A500	0.420162382090548	0.514857081437974	#A3A500
#F8766D	0.530468243470752	0.381354871304738	#F8766D
#00BF7D	0.498125859462613	0.538061072969763	#00BF7D
#00BF7D	0.53161339851317	0.488913233402863	#00BF7D
#00BF7D	0.47867239883294	0.528269027672764	#00BF7D
#A3A500	0.485963853914611	0.475773227908363	#A3A500
#F8766D	0.453430888703871	0.385890269561399	#F8766D
#00BF7D	0.512064093420344	0.453430538880351	#00BF7D
#00BF7D	0.558291696593533	0.474297139728008	#00BF7D
#00BF7D	0.503187444957936	0.534608095138923	#00BF7D
#00BF7D	0.475011080677077	0.520431532706366	#00BF7D
#00B0F6	0.54710993822032	0.392730027343589	#00B0F6
#A3A500	0.42309930852994	0.501463060137853	#A3A500
#00B0F6	0.545519462285507	0.401796636307546	#00B0F6
#00B0F6	0.518366868266244	0.442755281023205	#00B0F6
#E76BF3	0.437475583849344	0.722232403729517	#E76BF3
#00B0F6	0.518804196849681	0.401635012761418	#00B0F6
#00BF7D	0.453860816935003	0.485925443860849	#00BF7D
#A3A500	0.452373037612334	0.498175414396435	#A3A500
#00BF7D	0.548468736573253	0.502164967775369	#00BF7D
#A3A500	0.471155923360417	0.47977288296584	#A3A500
#E76BF3	0.45694195184776	0.76922709514085	#E76BF3
#00BF7D	0.486840320266349	0.502756527512947	#00BF7D
#00BF7D	0.502890612767347	0.580747623697304	#00BF7D
#A3A500	0.404898100604854	0.516101029608709	#A3A500
#A3A500	0.426339081558199	0.497794260861648	#A3A500
#F8766D	0.506190515840021	0.297952538415648	#F8766D
#F8766D	0.554860542373692	0.386529043902794	#F8766D
#00B0F6	0.533090962034654	0.424672479744	#00B0F6
#F8766D	0.528923496806294	0.442724324415853	#F8766D
#00BF7D	0.50640731858091	0.545645074111128	#00BF7D
#F8766D	0.518373290980285	0.409373013407009	#F8766D
