x	xend	y	yend
0.488344988344988	0.91958041958042	0.473880483647696	0.298824723955871
0.488344988344988	0.42960372960373	0.473880483647696	0.31356626161413
0.488344988344988	0.496270396270396	0.473880483647696	0.499217501497829
0.488344988344988	0.655710955710956	0.473880483647696	0.867755942954302
