colour	x	y	fill
#F8766D	0.356775078737839	0.558637278289572	#F8766D
#00B0F6	0.364708367837763	0.468227955306611	#00B0F6
#00B0F6	0.395217333417388	0.434734177672145	#00B0F6
#A3A500	0.516243303331016	0.548050362225658	#A3A500
#F8766D	0.348559594068036	0.639344401328021	#F8766D
#F8766D	0.397071448096077	0.54341247976932	#F8766D
#00BF7D	0.530890109220919	0.39667711102929	#00BF7D
#00B0F6	0.31987159977428	0.487279702487341	#00B0F6
#A3A500	0.448004099333902	0.631587629381499	#A3A500
#00BF7D	0.584494348350352	0.398355605719002	#00BF7D
#E76BF3	0.692555900806347	0.431630558171563	#E76BF3
#A3A500	0.530382526173629	0.497632336162111	#A3A500
#00BF7D	0.659515493731393	0.344133235484938	#00BF7D
#A3A500	0.533088695631306	0.539223037783952	#A3A500
#00BF7D	0.590514091032964	0.358723692738493	#00BF7D
#00B0F6	0.359287267388374	0.369772994487504	#00B0F6
#F8766D	0.400701614766835	0.598082223493443	#F8766D
#A3A500	0.48201858010933	0.553315095471643	#A3A500
#F8766D	0.428129629497936	0.521986721116893	#F8766D
#A3A500	0.52394483200066	0.538261753361968	#A3A500
#A3A500	0.566083261184149	0.590477192456886	#A3A500
#00B0F6	0.459800218311614	0.434049823151728	#00B0F6
#00BF7D	0.502596032521416	0.37729574303188	#00BF7D
#00BF7D	0.55049628472456	0.337484970501573	#00BF7D
#A3A500	0.565257726072256	0.438333281919656	#A3A500
#A3A500	0.478849425187596	0.587993912911989	#A3A500
#00B0F6	0.456627655390577	0.386486230426237	#00B0F6
#F8766D	0.369150276262215	0.619872692551493	#F8766D
#00B0F6	0.442293819154493	0.362208702809542	#00B0F6
#00BF7D	0.551951508305525	0.362676120514498	#00BF7D
#00BF7D	0.500376083637525	0.406682346693116	#00BF7D
#F8766D	0.449280068383765	0.505813553805798	#F8766D
#F8766D	0.423823835646168	0.628814092470698	#F8766D
#00BF7D	0.577399251660995	0.420889116307061	#00BF7D
#A3A500	0.517551338034865	0.530415963473742	#A3A500
#F8766D	0.340691107731544	0.630394585447505	#F8766D
#00BF7D	0.540290901275987	0.336620313077112	#00BF7D
#A3A500	0.46745180851431	0.494348702792991	#A3A500
#00B0F6	0.385236773870121	0.424590821817112	#00B0F6
#00B0F6	0.406685659275416	0.404144912987461	#00B0F6
#A3A500	0.529499919724674	0.506587801812275	#A3A500
#A3A500	0.561615396668706	0.556685239577809	#A3A500
#A3A500	0.532073103835788	0.648247553524828	#A3A500
#F8766D	0.387843645498595	0.510138026487782	#F8766D
#00BF7D	0.528480706098639	0.425974353554493	#00BF7D
#00BF7D	0.499847470371549	0.343730395935685	#00BF7D
#00BF7D	0.566166035911856	0.364008538838243	#00BF7D
#A3A500	0.457783771686145	0.588116371171793	#A3A500
#F8766D	0.44519487219606	0.553076877003635	#F8766D
#00BF7D	0.487501667078557	0.35238296314427	#00BF7D
#00BF7D	0.439252775227166	0.397132299491763	#00BF7D
#00BF7D	0.523002475991494	0.399527230722716	#00BF7D
#00BF7D	0.56284730353184	0.370624960896385	#00BF7D
#00B0F6	0.386537941055217	0.423917733656994	#00B0F6
#A3A500	0.550706021915406	0.600963036012271	#A3A500
#00B0F6	0.394534566565719	0.416705511308978	#00B0F6
#00B0F6	0.443774959957317	0.42942612922404	#00B0F6
#E76BF3	0.70710440010558	0.437626191042903	#E76BF3
#00B0F6	0.412689053818614	0.449275464037332	#00B0F6
#00BF7D	0.583210490402112	0.322180255197147	#00BF7D
#A3A500	0.5290994757738	0.532972168496786	#A3A500
#00BF7D	0.49849343863507	0.306817611041154	#00BF7D
#A3A500	0.471301825582904	0.588935926845561	#A3A500
#E76BF3	0.758544081504118	0.382752598872055	#E76BF3
#00BF7D	0.510149780558235	0.442467129520519	#00BF7D
#00BF7D	0.55799540152563	0.367546448871501	#00BF7D
#A3A500	0.544855681840014	0.611756585413535	#A3A500
#A3A500	0.546803198616124	0.557881477105118	#A3A500
#F8766D	0.373497685398851	0.499003139485986	#F8766D
#F8766D	0.342743109671541	0.590762349164065	#F8766D
#00B0F6	0.389514026708593	0.470049260205493	#00B0F6
#F8766D	0.370918713469306	0.682306973254648	#F8766D
#00BF7D	0.528965129846969	0.393929268103039	#00BF7D
#F8766D	0.38612110813431	0.573038451998384	#F8766D
#00B0F6	0.439794432623624	0.492829522609203	#00B0F6
#A3A500	0.527155505017438	0.56032827677723	#A3A500
#00B0F6	0.344349532574161	0.479763670693526	#00B0F6
#00BF7D	0.458386581835915	0.411223308897505	#00BF7D
#A3A500	0.49765187320535	0.546581864923348	#A3A500
#A3A500	0.496336843651832	0.546466741163899	#A3A500
#A3A500	0.503987472757086	0.598851595456755	#A3A500
#F8766D	0.391323301793232	0.512424532010886	#F8766D
#A3A500	0.545789287004674	0.591745307180392	#A3A500
#F8766D	0.441364809568811	0.558204900233657	#F8766D
#F8766D	0.37849400766975	0.577443027489739	#F8766D
#00BF7D	0.530862453494297	0.340719982093252	#00BF7D
#00B0F6	0.377467671863129	0.444369223617431	#00B0F6
#00BF7D	0.598625829077068	0.429669585628504	#00BF7D
#00B0F6	0.336640220957999	0.609258173156765	#00B0F6
#E76BF3	0.803306380531896	0.407058772690158	#E76BF3
#E76BF3	0.809349623675599	0.440623106964266	#E76BF3
#00BF7D	0.520658769681356	0.513665237970633	#00BF7D
#F8766D	0.344272674957292	0.537884745074996	#F8766D
#00B0F6	0.429884865102534	0.411466540686408	#00B0F6
#A3A500	0.574437978783956	0.526932070323508	#A3A500
#00B0F6	0.400700565207607	0.395578304274497	#00B0F6
#F8766D	0.411378492513155	0.590434426365695	#F8766D
#A3A500	0.474565235820149	0.613877490212311	#A3A500
#00BF7D	0.476686392130248	0.437977124753072	#00BF7D
#A3A500	0.547364762822758	0.520730166008112	#A3A500
#00B0F6	0.397930370393818	0.459363568702188	#00B0F6
#00B0F6	0.414916803139098	0.427248392603113	#00B0F6
#A3A500	0.532907916426655	0.481722513493683	#A3A500
#00BF7D	0.48847243873159	0.426026016079054	#00BF7D
#00B0F6	0.449787893441871	0.495847065035394	#00B0F6
#00B0F6	0.421865771200095	0.420921009172188	#00B0F6
#F8766D	0.374182007065161	0.529065460221266	#F8766D
#A3A500	0.467775463858538	0.471704705393046	#A3A500
#A3A500	0.517759939166185	0.518705389035837	#A3A500
#00B0F6	0.470133585423676	0.400448426714903	#00B0F6
#00BF7D	0.591047027726007	0.401173470654009	#00BF7D
#00B0F6	0.402037229386537	0.420247989650935	#00B0F6
#A3A500	0.501332302015113	0.546205081251936	#A3A500
#00B0F6	0.464637296851958	0.428426097908635	#00B0F6
#F8766D	0.366419830897616	0.620974089629854	#F8766D
#F8766D	0.399362319995923	0.497186955137225	#F8766D
#A3A500	0.533388006058389	0.613651844181115	#A3A500
#00B0F6	0.378808715828331	0.415723101211143	#00B0F6
#F8766D	0.418873296576687	0.497525834280568	#F8766D
#F8766D	0.393589178699531	0.591965817093003	#F8766D
#A3A500	0.560424241182825	0.650001788631812	#A3A500
#00B0F6	0.38583814584664	0.413847181570842	#00B0F6
#A3A500	0.554604307956407	0.557151213928518	#A3A500
#E76BF3	0.639865314361717	0.432130711106997	#E76BF3
#00BF7D	0.523138260091576	0.372420709088447	#00BF7D
#A3A500	0.540480558656062	0.587577471342938	#A3A500
#F8766D	0.361134659369301	0.657188866106204	#F8766D
#00B0F6	0.361960496594919	0.367994714666813	#00B0F6
#E76BF3	0.793303508103211	0.417461678605647	#E76BF3
#00BF7D	0.581579664261653	0.441160199264726	#00BF7D
#00B0F6	0.42503488529121	0.424216079358342	#00B0F6
#F8766D	0.332072322036654	0.575432008513956	#F8766D
#F8766D	0.366342759449533	0.571699610178502	#F8766D
#E76BF3	0.694314827251685	0.456367636642831	#E76BF3
#A3A500	0.521777747668153	0.605234230077854	#A3A500
#00B0F6	0.434306577074826	0.372407294286284	#00B0F6
#A3A500	0.506428105805337	0.582585664369212	#A3A500
#00BF7D	0.552859876465819	0.377442915633149	#00BF7D
#A3A500	0.491943633823704	0.593119238589218	#A3A500
#00B0F6	0.422442808948998	0.363777929426054	#00B0F6
#00B0F6	0.382060693108939	0.387139411649189	#00B0F6
#00B0F6	0.353539179406224	0.427876584929136	#00B0F6
#00B0F6	0.412227040141528	0.389986765150957	#00B0F6
#F8766D	0.371719797712193	0.609868367891885	#F8766D
#00BF7D	0.570547162706944	0.292524794401324	#00BF7D
#A3A500	0.521118451136483	0.554903455298834	#A3A500
#00B0F6	0.452026775387479	0.347264971967397	#00B0F6
#00BF7D	0.498877603456754	0.31081500329012	#00BF7D
#F8766D	0.405055144155997	0.559732888320551	#F8766D
#00BF7D	0.532693885949834	0.34424497649537	#00BF7D
#00BF7D	0.549823184145162	0.37545752200305	#00BF7D
#00BF7D	0.576368719758224	0.343028318379829	#00BF7D
#F8766D	0.37255468611383	0.659500291887372	#F8766D
#00B0F6	0.41224261283511	0.421112647075395	#00B0F6
#A3A500	0.527618421471273	0.538439462811948	#A3A500
#A3A500	0.519986813889523	0.561449012982868	#A3A500
#E76BF3	0.759093383826648	0.467505338583755	#E76BF3
#F8766D	0.390511026604525	0.622326620807363	#F8766D
#00BF7D	0.645158256185533	0.297777111187192	#00BF7D
#00BF7D	0.497361054121882	0.4128446972096	#00BF7D
#00B0F6	0.461028792986214	0.381904098331099	#00B0F6
#00BF7D	0.502528586514985	0.42199636907167	#00BF7D
#00B0F6	0.453392861977396	0.425415821343934	#00B0F6
#00B0F6	0.384154396834102	0.406149714383704	#00B0F6
#00BF7D	0.554445755132876	0.406419707138069	#00BF7D
#00B0F6	0.363594944565895	0.438652734597892	#00B0F6
#00BF7D	0.522724759359203	0.387626873569043	#00BF7D
#00BF7D	0.499369039544828	0.423584866176593	#00BF7D
#E76BF3	0.788020794166284	0.384532596602454	#E76BF3
#00BF7D	0.538692093158347	0.331176152471439	#00BF7D
#F8766D	0.393424864275682	0.627885905172485	#F8766D
#00BF7D	0.524872133222672	0.43383305907386	#00BF7D
#E76BF3	0.76459847476302	0.416827337338949	#E76BF3
#00BF7D	0.474800414939259	0.472026942961903	#00BF7D
#F8766D	0.332518763020158	0.603594825475893	#F8766D
#00BF7D	0.481609994559733	0.430233542993154	#00BF7D
#00BF7D	0.498242531311858	0.399238260734365	#00BF7D
#A3A500	0.568006374722419	0.544583349745511	#A3A500
#F8766D	0.365369502025509	0.583607233193665	#F8766D
#00B0F6	0.46286811237864	0.465473345689893	#00B0F6
#E76BF3	0.688187772472064	0.42520096661233	#E76BF3
#E76BF3	0.784956435429477	0.470062317333285	#E76BF3
#F8766D	0.366226180563078	0.676097734438897	#F8766D
#00BF7D	0.557915814165465	0.298324289699626	#00BF7D
#00B0F6	0.394262065447715	0.446597711758702	#00B0F6
#00B0F6	0.441866542553995	0.44931137610023	#00B0F6
#00B0F6	0.409767415710865	0.436356647445194	#00B0F6
#00BF7D	0.521249680488208	0.313838126847096	#00BF7D
#00BF7D	0.52587311538354	0.423501859897831	#00BF7D
#F8766D	0.398332001924366	0.526721711042814	#F8766D
#A3A500	0.43531211398405	0.576034901927728	#A3A500
#F8766D	0.408691314437891	0.518739773537157	#F8766D
#F8766D	0.305757700436329	0.575604375928752	#F8766D
#00BF7D	0.4692521082337	0.414054863190139	#00BF7D
#F8766D	0.389523906812079	0.633446031902959	#F8766D
#E76BF3	0.669922640933625	0.455746984733761	#E76BF3
#00B0F6	0.362381856084579	0.449239620613302	#00B0F6
#A3A500	0.579156554281471	0.487973245503118	#A3A500
#00BF7D	0.482924091195411	0.406027823933789	#00BF7D
#F8766D	0.394979482875676	0.538333029569271	#F8766D
#A3A500	0.528115746490582	0.499268563931653	#A3A500
#A3A500	0.541427093271303	0.544033562210548	#A3A500
#00BF7D	0.587776749970009	0.393193217879056	#00BF7D
#E76BF3	0.755717631629718	0.453775005905825	#E76BF3
#A3A500	0.512187443054002	0.576110128693934	#A3A500
#E76BF3	0.753475087022973	0.450693022601663	#E76BF3
#00B0F6	0.43097758666683	0.440808042596951	#00B0F6
#00BF7D	0.502529432932527	0.373632491160824	#00BF7D
#00B0F6	0.438762162216089	0.401037872147505	#00B0F6
#F8766D	0.355666756300359	0.514576711924996	#F8766D
#A3A500	0.482800644790203	0.527387258785981	#A3A500
#F8766D	0.359999486792122	0.54678118052124	#F8766D
#F8766D	0.352066042181678	0.618886487871447	#F8766D
#00B0F6	0.379507705449986	0.436183643581643	#00B0F6
#00B0F6	0.453132484723052	0.442165381178759	#00B0F6
#E76BF3	0.734331827973167	0.4879963491641	#E76BF3
#F8766D	0.420336320594244	0.53007651652051	#F8766D
