colour	x	y	fill
#619CFF	0.55247903273935	0.462311615559049	#619CFF
#00BFC4	0.577265110337844	0.57106726973679	#00BFC4
#00BFC4	0.501625727050203	0.533035092773491	#00BFC4
#F8766D	0.478873006538439	0.384838488792081	#F8766D
#619CFF	0.580197309419536	0.419398747922522	#619CFF
#619CFF	0.531960280138442	0.456042576429927	#619CFF
#00BA38	0.488909312269546	0.553524876982213	#00BA38
#00BFC4	0.587336222201166	0.603758408295215	#00BFC4
#F8766D	0.56182246471428	0.383667331004222	#F8766D
#00BA38	0.460834474974521	0.520234631259634	#00BA38
#B79F00	0.426179489322787	0.428547917098753	#B79F00
#F8766D	0.487306361471363	0.406354702641877	#F8766D
#00BA38	0.440702699051199	0.511716192137649	#00BA38
#F8766D	0.519460559510808	0.405138503724156	#F8766D
#00BA38	0.478281201919646	0.536345494118008	#00BA38
#00BFC4	0.516444129332187	0.625404232200626	#00BFC4
#619CFF	0.575940613165387	0.444642239114584	#619CFF
#F8766D	0.500314623804704	0.400418480540851	#F8766D
#619CFF	0.547388632915882	0.474902929132597	#619CFF
#F8766D	0.543973560235393	0.419660874458062	#F8766D
#F8766D	0.505569553016042	0.329633576694166	#F8766D
#00BFC4	0.564801558909648	0.569048730873815	#00BFC4
#00BA38	0.468809816621265	0.577554509211141	#00BA38
#00BA38	0.454954377016198	0.565489590926919	#00BA38
#F8766D	0.485969753663723	0.459461492727441	#F8766D
#F8766D	0.565518414609845	0.42269412907173	#F8766D
#00BFC4	0.519395939625588	0.605031791804862	#00BFC4
#619CFF	0.577322292865289	0.432446413672471	#619CFF
#00BFC4	0.487883449822351	0.591382294629171	#00BFC4
#00BA38	0.468090915768655	0.542042258064526	#00BA38
#00BFC4	0.479374208057172	0.549704907602053	#00BFC4
#619CFF	0.549229831124736	0.4859715745944	#619CFF
#619CFF	0.572342766946408	0.400069919037451	#619CFF
#00BA38	0.454348218274336	0.494901558542884	#00BA38
#F8766D	0.522866410396677	0.422192950089364	#F8766D
#619CFF	0.539060394756986	0.3821894176112	#619CFF
#00BA38	0.455783549463655	0.570588508767937	#00BA38
#619CFF	0.528706627177417	0.483689820064951	#619CFF
#00BFC4	0.521669045351894	0.589666005860018	#00BFC4
#00BFC4	0.545460079437054	0.614420728486855	#00BFC4
#F8766D	0.56347200808104	0.461165459754254	#F8766D
#F8766D	0.558185684112342	0.424131164935409	#F8766D
#F8766D	0.535882592734359	0.323119004503227	#F8766D
#619CFF	0.52082092527941	0.492271983377589	#619CFF
#00BA38	0.48597575012063	0.520312615321978	#00BA38
#00BA38	0.44972998353078	0.575132797987386	#00BA38
#00BA38	0.458234857718865	0.531229456259611	#00BA38
#619CFF	0.537528486503072	0.418901303892879	#619CFF
#619CFF	0.562753908976793	0.439950094647587	#619CFF
#00BFC4	0.487232639454697	0.585371198979008	#00BFC4
#00BFC4	0.4928011250334	0.588621831762048	#00BFC4
#00BA38	0.498346272917609	0.557120096183415	#00BA38
#00BA38	0.463361147527696	0.52713177120877	#00BA38
#00BFC4	0.545187945363902	0.599580327140201	#00BFC4
#F8766D	0.482701383596239	0.314189806686979	#F8766D
#00BFC4	0.544202867007322	0.604308525052886	#00BFC4
#00BFC4	0.532759620334387	0.567054440022841	#00BFC4
#B79F00	0.404724398354113	0.407618962583248	#B79F00
#00BFC4	0.550291619451153	0.563486615390467	#00BFC4
#00BA38	0.447031863721288	0.533970423111149	#00BA38
#F8766D	0.496115610119916	0.404069561423085	#F8766D
#00BA38	0.445633843970789	0.615413249768993	#00BA38
#00BFC4	0.547464683292904	0.417036633332521	#00BFC4
#B79F00	0.298719306547221	0.373381736429488	#B79F00
#00BFC4	0.511709953626408	0.519142744401393	#00BFC4
#00BA38	0.483810009753257	0.574090759755107	#00BA38
#F8766D	0.568553628868727	0.372750974214069	#F8766D
#F8766D	0.50594003009213	0.373550089162699	#F8766D
#619CFF	0.521091753568415	0.476895610661537	#619CFF
#619CFF	0.537194417952771	0.458491958398647	#619CFF
#00BFC4	0.595886168281511	0.600766031210891	#00BFC4
#619CFF	0.556701348224773	0.386534073118171	#619CFF
#00BA38	0.490817255291483	0.558107631689178	#00BA38
#619CFF	0.563383608845641	0.473033298604483	#619CFF
#00BFC4	0.585930381669187	0.519119799844225	#00BFC4
#F8766D	0.509332367387865	0.379485300572588	#F8766D
#00BFC4	0.580563715527954	0.567020174179465	#00BFC4
#00BFC4	0.50222449231588	0.569557271630764	#00BFC4
#F8766D	0.558206994049773	0.425910417571598	#F8766D
#F8766D	0.551168269984869	0.423642360326563	#F8766D
#F8766D	0.517972236424889	0.381678312340763	#F8766D
#619CFF	0.525786778057258	0.490448154302954	#619CFF
