x	xend	y	yend
0.509503502058596	0.427615782801014	0.489537316903046	0.694605905603348
0.509503502058596	0.411149230559	0.489537316903046	0.363985119739595
0.509503502058596	0.353293776735709	0.489537316903046	0.855963729365264
0.509503502058596	0.112971122392805	0.489537316903046	0.333759590792839
