colour	x	y	fill
#619CFF	0.628936629975437	0.413762359972422	#619CFF
#00BFC4	0.656070972233931	0.485754792678197	#00BFC4
#00BFC4	0.596418847509502	0.376122542969991	#00BFC4
#F8766D	0.452633536533045	0.441877879821033	#F8766D
#619CFF	0.625652529323871	0.483400290907984	#619CFF
#619CFF	0.584404927747977	0.429217132204303	#619CFF
#00BA38	0.470404055445624	0.554708686783423	#00BA38
#00BFC4	0.672386321717868	0.585249734776312	#00BFC4
#F8766D	0.539197788971533	0.508784477503965	#F8766D
#00BA38	0.407628668377858	0.559617957058388	#00BA38
#B79F00	0.295761070515066	0.554066941600747	#B79F00
#F8766D	0.478312495319246	0.361611680920881	#F8766D
#00BA38	0.365574149486985	0.489799813658614	#00BA38
#F8766D	0.476022957893958	0.462644067949879	#F8766D
#00BA38	0.44540473371761	0.472047731648774	#00BA38
#00BFC4	0.643476504691893	0.416780319712045	#00BFC4
#619CFF	0.589758470165663	0.524288086716021	#619CFF
#F8766D	0.494864266997397	0.435178750251032	#F8766D
#619CFF	0.577841245847724	0.455944339817175	#619CFF
#F8766D	0.503541799931956	0.467325156821336	#F8766D
#F8766D	0.433671278986686	0.431152991466417	#F8766D
#00BFC4	0.581239431262318	0.530186085378705	#00BFC4
#00BA38	0.476360540712992	0.556219077478144	#00BA38
#00BA38	0.457344351085767	0.471139175122722	#00BA38
#F8766D	0.459742498582457	0.411678179715925	#F8766D
#F8766D	0.525748266245623	0.548076053838812	#F8766D
#00BFC4	0.551275371307705	0.55129883006218	#00BFC4
#619CFF	0.610882453014498	0.5014798524318	#619CFF
#00BFC4	0.560244805629639	0.435355328990369	#00BFC4
#00BA38	0.464125996392874	0.457111600553172	#00BA38
#00BFC4	0.483068307997104	0.537668458706996	#00BFC4
#619CFF	0.56623235228328	0.473044567544222	#619CFF
#619CFF	0.565961839100303	0.507442296545044	#619CFF
#00BA38	0.404304039446962	0.540328815168007	#00BA38
#F8766D	0.491298160886459	0.46587292811476	#F8766D
