colour	x	y	fill
#F8766D	0.353441104197635	0.457158697269208	#F8766D
#F8766D	0.3728957625273	0.475985153568738	#F8766D
#F8766D	0.348430091363673	0.479374908919544	#F8766D
#F8766D	0.437605195272224	0.442352669771902	#F8766D
#F8766D	0.445421822725877	0.537740741943098	#F8766D
#F8766D	0.406395779796415	0.458136024775774	#F8766D
#F8766D	0.447408097219159	0.562488824959611	#F8766D
#F8766D	0.38996245762711	0.455456308901791	#F8766D
#F8766D	0.363169591781638	0.475805346525311	#F8766D
#F8766D	0.359748883723045	0.463518230362476	#F8766D
#F8766D	0.372471361930155	0.453878867538004	#F8766D
#F8766D	0.471608661178098	0.585033017366629	#F8766D
#F8766D	0.465100781124201	0.388143365527062	#F8766D
#F8766D	0.435434182168891	0.432816348308291	#F8766D
#00BFC4	0.309748766351582	0.604664125539264	#00BFC4
#F8766D	0.428631801930893	0.460244416694046	#F8766D
#F8766D	0.367966223632033	0.539094931549527	#F8766D
#00BFC4	0.355927861668119	0.749523015971346	#00BFC4
#F8766D	0.483245477649315	0.572852115198768	#F8766D
#F8766D	0.268550461730852	0.25105293416903	#F8766D
#F8766D	0.445099273998089	0.38113481488936	#F8766D
#F8766D	0.4353016916427	0.469997805678389	#F8766D
#F8766D	0.455938578169206	0.476717880764669	#F8766D
#F8766D	0.39351862478196	0.292243405015485	#F8766D
#F8766D	0.435995580816602	0.406245894411907	#F8766D
#00BFC4	0.400347842069363	0.678887894231491	#00BFC4
#F8766D	0.437917248060794	0.393814705076086	#F8766D
#00BFC4	0.207278514675467	0.549876924186445	#00BFC4
#F8766D	0.42117990895992	0.413495603230874	#F8766D
#F8766D	0.381329547953582	0.38766496632917	#F8766D
#F8766D	0.428026081995585	0.554664290345371	#F8766D
#F8766D	0.376872024062637	0.457917041732537	#F8766D
#F8766D	0.446184519215301	0.472894259867656	#F8766D
#F8766D	0.482250178748559	0.53978461008942	#F8766D
#F8766D	0.394137154584319	0.452666068707498	#F8766D
#F8766D	0.480248501364571	0.575031256736831	#F8766D
#F8766D	0.499006701377379	0.542284848125425	#F8766D
#F8766D	0.399807364023303	0.489276202121884	#F8766D
#F8766D	0.443241419027383	0.374676281265308	#F8766D
#00BFC4	0.339747270446705	0.541274342582848	#00BFC4
#F8766D	0.385499631236188	0.481134671549971	#F8766D
#F8766D	0.430075608999796	0.436886155832995	#F8766D
#F8766D	0.424811721974069	0.451816924793923	#F8766D
#00BFC4	0.358073576676356	0.471810059955218	#00BFC4
#00BFC4	0.259694357332721	0.403301176847349	#00BFC4
#F8766D	0.431767550433556	0.468644316094075	#F8766D
#00BFC4	0.317011471251969	0.576808806370784	#00BFC4
#F8766D	0.448488456455074	0.520456651547813	#F8766D
#00BFC4	0.313215188497693	0.494302505246361	#00BFC4
#F8766D	0.518439316669768	0.561252264674021	#F8766D
#F8766D	0.438515618053966	0.497637643643192	#F8766D
#F8766D	0.403242621933159	0.486810770050162	#F8766D
#F8766D	0.438361937529942	0.489717879832988	#F8766D
#F8766D	0.441656959422981	0.41296438318113	#F8766D
#00BFC4	0.407032824303422	0.633099796328742	#00BFC4
#F8766D	0.429780296748524	0.440709447524559	#F8766D
#F8766D	0.422868680515896	0.472029102708646	#F8766D
#F8766D	0.411395897264046	0.484419260232342	#F8766D
#F8766D	0.498995679858741	0.542355328249958	#F8766D
#F8766D	0.471216345945117	0.559528505409293	#F8766D
#F8766D	0.471322722430418	0.57795901505082	#F8766D
#F8766D	0.367115900575005	0.532484512587591	#F8766D
#F8766D	0.481841249130588	0.607423738118708	#F8766D
#F8766D	0.491875275508899	0.566107620246507	#F8766D
#F8766D	0.373330515819787	0.490380931145103	#F8766D
#F8766D	0.417458964606998	0.50574496695153	#F8766D
#F8766D	0.41605813826859	0.477205554779074	#F8766D
#F8766D	0.453943179566434	0.590956829101376	#F8766D
#F8766D	0.482043397101232	0.555137331891388	#F8766D
#F8766D	0.460463585910139	0.585748414495327	#F8766D
#F8766D	0.460456092724126	0.571136826509836	#F8766D
#F8766D	0.502239142493296	0.584465793951186	#F8766D
#F8766D	0.377779461182742	0.487095145061316	#F8766D
#F8766D	0.482854267760391	0.598963355776806	#F8766D
#F8766D	0.38467160352105	0.571241226303712	#F8766D
