colour	x	y	fill
#F8766D	0.320483677143069	0.413850745454722	#F8766D
#F8766D	0.340640624864179	0.429904061361115	#F8766D
#F8766D	0.345779445723246	0.417148496673522	#F8766D
#F8766D	0.385332677264417	0.445555923147324	#F8766D
#F8766D	0.366166819211221	0.529505927460998	#F8766D
#F8766D	0.408737611228245	0.431913329660644	#F8766D
#F8766D	0.307162134033115	0.54881747483269	#F8766D
#F8766D	0.432382810000216	0.418596750222247	#F8766D
#F8766D	0.343985215645563	0.424016537872946	#F8766D
#F8766D	0.339609750673179	0.417508990661434	#F8766D
#F8766D	0.37558893269652	0.415733282685656	#F8766D
#F8766D	0.3705015326301	0.563388267249563	#F8766D
#F8766D	0.449125351981515	0.429446575110263	#F8766D
#F8766D	0.388849079139995	0.439864090607005	#F8766D
#00BFC4	0.390097040750574	0.442914156010229	#00BFC4
#F8766D	0.373029095784958	0.449778775136681	#F8766D
#F8766D	0.341705056728659	0.453715335426825	#F8766D
#00BFC4	0.342798614074107	0.572659054252919	#00BFC4
#F8766D	0.313186815195056	0.572199586307865	#F8766D
#F8766D	0.405250780926713	0.195116572366769	#F8766D
#F8766D	0.360521940194912	0.427081521320098	#F8766D
#F8766D	0.405113350078032	0.453368473058538	#F8766D
#F8766D	0.445846074264172	0.462253791809971	#F8766D
#F8766D	0.42577281089539	0.315648988707607	#F8766D
#F8766D	0.427278436517343	0.423893487517259	#F8766D
#00BFC4	0.425682907319289	0.556445853802571	#00BFC4
#F8766D	0.389334110650667	0.42468743999858	#F8766D
#00BFC4	0.501535384150036	0.31171856869237	#00BFC4
#F8766D	0.452576904708987	0.415449846510549	#F8766D
#F8766D	0.418465805700211	0.387005051936314	#F8766D
#F8766D	0.309543855673175	0.534492256618288	#F8766D
#F8766D	0.402642225405163	0.416315234437531	#F8766D
#F8766D	0.436335841662837	0.456500183454075	#F8766D
#F8766D	0.410895128896406	0.544832600387724	#F8766D
#F8766D	0.348221065952751	0.430783906096523	#F8766D
#F8766D	0.328282399559822	0.569481432592301	#F8766D
#F8766D	0.371327486717696	0.56034439076235	#F8766D
#F8766D	0.352422020219473	0.448837154585696	#F8766D
#F8766D	0.467774941499624	0.409230241375852	#F8766D
#00BFC4	0.423630541688465	0.428283739430848	#00BFC4
#F8766D	0.417286328306905	0.428969009683841	#F8766D
#F8766D	0.371169560269064	0.440948048137145	#F8766D
#F8766D	0.408080312333273	0.439500417181654	#F8766D
#00BFC4	0.439555228416566	0.406953264129544	#00BFC4
#00BFC4	0.428267357620407	0.288346578082781	#00BFC4
#F8766D	0.476626985503273	0.441445968011368	#F8766D
#00BFC4	0.427422568328588	0.43024683782536	#00BFC4
#F8766D	0.401183132093238	0.519292524758987	#F8766D
#00BFC4	0.403166670102354	0.396465874883677	#00BFC4
#F8766D	0.359432832864835	0.580657392846367	#F8766D
#F8766D	0.321948930173918	0.477755421279046	#F8766D
#F8766D	0.326780378503712	0.453062360823691	#F8766D
#F8766D	0.477796120740818	0.45384145130545	#F8766D
#F8766D	0.478249396860931	0.423161310851514	#F8766D
#00BFC4	0.409280375334706	0.542941058756638	#00BFC4
#F8766D	0.399946827058521	0.438618922068644	#F8766D
#F8766D	0.359553679456488	0.453347536057467	#F8766D
#F8766D	0.331466364281107	0.455938958704438	#F8766D
#F8766D	0.355301685930711	0.562474233851161	#F8766D
#F8766D	0.31784239920054	0.559312460736637	#F8766D
#F8766D	0.334039113753175	0.565032414341706	#F8766D
#F8766D	0.29438650836	0.456670431499147	#F8766D
#F8766D	0.289507617711163	0.589147940265828	#F8766D
#F8766D	0.39062672496065	0.563938093310447	#F8766D
#F8766D	0.376137474988313	0.431563611768251	#F8766D
#F8766D	0.369856772387873	0.463255861712265	#F8766D
#F8766D	0.336084345008826	0.454858180611738	#F8766D
#F8766D	0.328664529980352	0.561633286276023	#F8766D
#F8766D	0.323355244019908	0.56271200139672	#F8766D
#F8766D	0.416133710195709	0.551537901519089	#F8766D
#F8766D	0.354065001933595	0.553515246723196	#F8766D
#F8766D	0.366257575862681	0.58062415068994	#F8766D
#F8766D	0.366831706200277	0.433855078459685	#F8766D
#F8766D	0.360262847808379	0.576832815539756	#F8766D
#F8766D	0.330120026352266	0.478051493926108	#F8766D
#F8766D	0.294590972173299	0.464715506546478	#F8766D
#F8766D	0.364980581350501	0.583991978253434	#F8766D
#F8766D	0.379766093574528	0.581077720995618	#F8766D
#F8766D	0.34200882469209	0.473827404153549	#F8766D
#00BFC4	0.382567107874442	0.562145986872006	#00BFC4
#F8766D	0.289561812871788	0.457620473897014	#F8766D
#F8766D	0.481215013123354	0.420774413593676	#F8766D
#F8766D	0.437373909733859	0.430104258210673	#F8766D
#F8766D	0.423451962501025	0.429389216515327	#F8766D
#F8766D	0.525734364726684	0.455105615190644	#F8766D
#F8766D	0.50748791702401	0.575388574020536	#F8766D
#F8766D	0.502629671488148	0.576143338064953	#F8766D
#F8766D	0.477160289530854	0.576737182377783	#F8766D
#00BFC4	0.417475561481824	0.567695895027571	#00BFC4
#F8766D	0.38417961811478	0.583172792868167	#F8766D
#F8766D	0.474266739174054	0.582300754789672	#F8766D
#F8766D	0.45835862907715	0.461468261175531	#F8766D
#F8766D	0.437094703280965	0.464286675272542	#F8766D
#F8766D	0.473885954746341	0.578667742486904	#F8766D
#F8766D	0.450835897706871	0.553130021106805	#F8766D
#F8766D	0.446599142445306	0.542795833616679	#F8766D
#F8766D	0.537380647311171	0.458469850722298	#F8766D
#F8766D	0.405703092587602	0.437996956691064	#F8766D
#F8766D	0.42668644306058	0.447179343237229	#F8766D
#F8766D	0.427031875157723	0.454704363666028	#F8766D
#F8766D	0.468424141560196	0.436867330531375	#F8766D
#F8766D	0.425055546280292	0.561181867623414	#F8766D
#F8766D	0.46170636050844	0.428791367576256	#F8766D
#F8766D	0.454002821881023	0.563135718982244	#F8766D
#F8766D	0.428372365199358	0.459901665768395	#F8766D
#00BFC4	0.470287745557868	0.456138281724092	#00BFC4
#00BFC4	0.514524781631113	0.5632242081205	#00BFC4
#F8766D	0.484195344229204	0.557439177944649	#F8766D
#F8766D	0.464083139215671	0.445342805952441	#F8766D
#00BFC4	0.478698193964152	0.44197262414031	#00BFC4
#F8766D	0.424844337251243	0.588100735646152	#F8766D
#F8766D	0.381080691364472	0.565903545953597	#F8766D
#F8766D	0.464698781602763	0.461563691741935	#F8766D
#00BFC4	0.435309476992057	0.439497359061981	#00BFC4
