x	xend	y	yend
0.481307084378401	0.67107567081539	0.492139091833904	0.407981133820401
0.481307084378401	0.34028205006862	0.492139091833904	0.88472209377601
0.481307084378401	0.405115706781506	0.492139091833904	0.312725423101822
0.481307084378401	0.884032937390564	0.492139091833904	0.635485064274484
