x	xend	y	yend
0.477332378907182	0.62145072774994	0.452285283776997	0.5
0.477332378907182	0.744571701264615	0.452285283776997	0.214213962832747
0.477332378907182	0.643402529229301	0.452285283776997	0.153942742340532
0.477332378907182	0.148532569792412	0.452285283776997	0.129331993972878
