colour	x	y	fill
#F8766D	0.460355383624748	0.626141884006093	#F8766D
#F8766D	0.414055946518151	0.570183832261886	#F8766D
#F8766D	0.45345537332689	0.589143251985048	#F8766D
#F8766D	0.400474062388284	0.544236197970674	#F8766D
#F8766D	0.53286019140265	0.515139443601651	#F8766D
#F8766D	0.446127438581876	0.545616691751284	#F8766D
#F8766D	0.438185726716664	0.488910586090865	#F8766D
#F8766D	0.498042176112509	0.560981088927526	#F8766D
#F8766D	0.43336105317317	0.579826774537623	#F8766D
#F8766D	0.455667730967544	0.604274712811916	#F8766D
#F8766D	0.481224494743798	0.596867024499202	#F8766D
#F8766D	0.4147045534132	0.410631028425951	#F8766D
#F8766D	0.499094862148453	0.585406589040141	#F8766D
#F8766D	0.422883542595201	0.560881974105171	#F8766D
#00BFC4	0.347907742885063	0.417342331588184	#00BFC4
#F8766D	0.375225705849656	0.528237399864	#F8766D
#F8766D	0.318572726111515	0.473925442761124	#F8766D
#00BFC4	0.310594222066025	0.275979048110027	#00BFC4
#F8766D	0.366640492915725	0.432999298586127	#F8766D
#F8766D	0.375638208953569	0.769566745307478	#F8766D
#F8766D	0.468293523634841	0.641014215163628	#F8766D
#F8766D	0.375373844333591	0.497137572914254	#F8766D
#F8766D	0.364735797421258	0.4539255742512	#F8766D
#F8766D	0.43715863846231	0.693619286807504	#F8766D
#F8766D	0.498783895066539	0.592767513113386	#F8766D
#00BFC4	0.424624249166997	0.320644307778885	#00BFC4
#F8766D	0.483802993543899	0.62066135927708	#F8766D
#00BFC4	0.384196931361888	0.456672015671632	#00BFC4
#F8766D	0.532969526885606	0.590077404861246	#F8766D
#F8766D	0.612835355282066	0.682399687696067	#F8766D
#F8766D	0.485372327626603	0.521222743874922	#F8766D
#F8766D	0.490317320460362	0.578641120528827	#F8766D
#F8766D	0.379152498701891	0.472822936604394	#F8766D
#F8766D	0.506492513432466	0.461332824128611	#F8766D
#F8766D	0.42389278345236	0.58321605712327	#F8766D
#F8766D	0.380892073334764	0.42868605341692	#F8766D
#F8766D	0.440747109348769	0.450107557546476	#F8766D
#F8766D	0.357396089989164	0.517456761221312	#F8766D
#F8766D	0.57363196287294	0.625088338559352	#F8766D
#00BFC4	0.431755672001628	0.478560878037775	#00BFC4
#F8766D	0.450016039734237	0.528488864939568	#F8766D
#F8766D	0.409947318007333	0.56465111122719	#F8766D
#F8766D	0.42545436186244	0.536539621844621	#F8766D
#00BFC4	0.530022728452777	0.56643542033658	#00BFC4
#00BFC4	0.477497308146295	0.655763332848141	#00BFC4
#F8766D	0.44452960315286	0.484200553439742	#F8766D
#00BFC4	0.413866163746034	0.444526103228912	#00BFC4
#F8766D	0.586298449433825	0.530400970797257	#F8766D
#00BFC4	0.536185871904508	0.587164895163807	#00BFC4
#F8766D	0.366891567602538	0.402384238346707	#F8766D
#F8766D	0.253246077420514	0.471341285808111	#F8766D
#F8766D	0.333888989045919	0.524543936334515	#F8766D
#F8766D	0.399655602451829	0.443172131996614	#F8766D
#F8766D	0.521757575515461	0.562622080730996	#F8766D
#00BFC4	0.475396163680244	0.391326249862899	#00BFC4
#F8766D	0.428666389934783	0.551257560555627	#F8766D
#F8766D	0.353765707895134	0.518958499431549	#F8766D
#F8766D	0.328311746531421	0.518564025604467	#F8766D
#F8766D	0.426969057028953	0.454224923818695	#F8766D
#F8766D	0.412669580694235	0.465790271451709	#F8766D
#F8766D	0.395777450606715	0.431870269881085	#F8766D
#F8766D	0.290547945480563	0.497873321194591	#F8766D
#F8766D	0.29147188760194	0.385291792079445	#F8766D
#F8766D	0.429587638421536	0.414343540244216	#F8766D
#F8766D	0.419778901462632	0.537305282546167	#F8766D
#F8766D	0.315674224965374	0.467892142323016	#F8766D
#F8766D	0.336464794211396	0.524005779916129	#F8766D
#F8766D	0.398513390735549	0.430738525142935	#F8766D
#F8766D	0.406671424313763	0.459984475296761	#F8766D
#F8766D	0.4709791279318	0.409200015247591	#F8766D
#F8766D	0.442222600143296	0.448969861179525	#F8766D
#F8766D	0.361153922544014	0.380424058236179	#F8766D
#F8766D	0.409892010139463	0.540340384352813	#F8766D
#F8766D	0.364205548072328	0.379161727566705	#F8766D
#F8766D	0.227672063685927	0.407864681948436	#F8766D
#F8766D	0.266244352876762	0.482011060648044	#F8766D
#F8766D	0.357683809203675	0.389619136976774	#F8766D
