colour	x	y	fill
#F8766D	0.373067906752981	0.642659195791311	#F8766D
#F8766D	0.382643605008401	0.593747575492568	#F8766D
#F8766D	0.387917502983097	0.623293595059841	#F8766D
#00BFC4	0.386415581435286	0.518914931201929	#00BFC4
#C77CFF	0.503414949232691	0.62620347186499	#C77CFF
#00BFC4	0.402008836135032	0.541889528041105	#00BFC4
#C77CFF	0.485219356520927	0.620281538241337	#C77CFF
#00BFC4	0.412413693105378	0.559856900104206	#00BFC4
#F8766D	0.384939397657739	0.606390688580314	#F8766D
#F8766D	0.381124923115861	0.622808553979434	#F8766D
#F8766D	0.391841716224509	0.602491121232279	#F8766D
#C77CFF	0.511849552634883	0.548697664014659	#C77CFF
#00BFC4	0.39742132590132	0.507334246100286	#00BFC4
#00BFC4	0.386094431464056	0.528912438788579	#00BFC4
#00A9FF	0.434487905579049	0.558037839360336	#00A9FF
#00BFC4	0.38617876203858	0.519971290511675	#00BFC4
#00BFC4	0.396285201810955	0.547059999201579	#00BFC4
#CD9600	0.546433082843266	0.578829433957503	#CD9600
#C77CFF	0.485855180019546	0.56001381467495	#C77CFF
#FF61CC	0.161393093878895	0.523170233175536	#FF61CC
#00BFC4	0.363640040601873	0.56757216093062	#00BFC4
#00BFC4	0.399924622762494	0.492869928131204	#00BFC4
#00BFC4	0.41494695520662	0.446352975080601	#00BFC4
#FF61CC	0.270522204483071	0.501703832156044	#FF61CC
#00BFC4	0.395644407549474	0.539007782115085	#00BFC4
#CD9600	0.559770893637443	0.551888550946117	#CD9600
#00BFC4	0.378168486860758	0.5582040677858	#00BFC4
#00BE67	0.371604078502397	0.52016958234614	#00BE67
#00BFC4	0.408520446769703	0.545863297609294	#00BFC4
#F8766D	0.394263189857807	0.633164250012356	#F8766D
#C77CFF	0.486623994606531	0.653055933589977	#C77CFF
#F8766D	0.402719042317495	0.584865831607785	#F8766D
#00BFC4	0.411508415983189	0.465962822510823	#00BFC4
#C77CFF	0.517336283559702	0.559965345995906	#C77CFF
#00BFC4	0.378650001811224	0.581662290985759	#00BFC4
#C77CFF	0.492487226902442	0.557806712632695	#C77CFF
#C77CFF	0.500663279800337	0.546476965784008	#C77CFF
#00BFC4	0.387054975983556	0.541668914862056	#00BFC4
#00BFC4	0.404284633400198	0.543423400919219	#00BFC4
#00A9FF	0.431602028950484	0.559801054569175	#00A9FF
#00BFC4	0.412179611097759	0.548927848244472	#00BFC4
#00BFC4	0.380599572374528	0.5382191964838	#00BFC4
#00BFC4	0.398530368180591	0.521862773074273	#00BFC4
#F8766D	0.42187526355131	0.588162447472943	#F8766D
#00BE67	0.308024749562196	0.592999784367725	#00BE67
#00BFC4	0.42786300716041	0.47746329913989	#00BFC4
#00A9FF	0.442639804025258	0.560249701899317	#00A9FF
#C77CFF	0.513240587777604	0.626017321378728	#C77CFF
#F8766D	0.416990253782743	0.642353826722947	#F8766D
#C77CFF	0.497793659501189	0.507091301639911	#C77CFF
#00BFC4	0.37277703606681	0.490053592849727	#00BFC4
#00BFC4	0.376213839566823	0.546672687321035	#00BFC4
#00BFC4	0.431862169138313	0.450195967475765	#00BFC4
#00BFC4	0.416237717490392	0.5101991566008	#00BFC4
#CD9600	0.543460222253642	0.586137414780752	#CD9600
#00BFC4	0.392602051036316	0.52677347029012	#00BFC4
#00BFC4	0.383916337673858	0.522073865259868	#00BFC4
#00BFC4	0.376692869135858	0.535970940194554	#00BFC4
#C77CFF	0.494440620523054	0.551239943861331	#C77CFF
#C77CFF	0.486259092846985	0.586540513048979	#C77CFF
#C77CFF	0.496262774378978	0.565995775568571	#C77CFF
#00BFC4	0.376625796556419	0.56800673985057	#00BFC4
#C77CFF	0.483746728192769	0.539917617984691	#C77CFF
#C77CFF	0.513726743845679	0.53049760384373	#C77CFF
#00BFC4	0.399312785710459	0.570359629973871	#00BFC4
#00BFC4	0.395287381946981	0.49806330339354	#00BFC4
#00BFC4	0.376544371376086	0.534198889294045	#00BFC4
#C77CFF	0.498628124989185	0.580763059326742	#C77CFF
#C77CFF	0.486374222322141	0.573566876113548	#C77CFF
#C77CFF	0.530936215907828	0.549870109209392	#C77CFF
#C77CFF	0.503835286394651	0.580817703222136	#C77CFF
#C77CFF	0.506839281895115	0.507950058412465	#C77CFF
