x	xend	y	yend
0.478332301538169	0.855969331872946	0.481307084378401	0.438715631063367
0.478332301538169	0.435473117767513	0.481307084378401	0.881193507169561
0.478332301538169	0.194985475498833	0.481307084378401	0.330817282665278
0.478332301538169	0.526429829991904	0.481307084378401	0.282546968908239
